Year,GEO,Income concept,Economic family type,GINI
1980,Canada,After-tax income,"Non-elderly females, earner",0.318
1981,Canada,Market income,All family units,0.434
1981,Canada,Market income,"Economic families, two persons or more",0.37
1981,Canada,Market income,Elderly families,0.589
1981,Canada,Market income,Elderly married couples,0.61
1981,Canada,Market income,Other elderly families,0.515
1981,Canada,Market income,Non-elderly families,0.333
1981,Canada,Market income,Married couples,0.308
1981,Canada,Market income,"Married couples, no earners",0.642
1981,Canada,Market income,"Married couples, one earner",0.34
1981,Canada,Market income,"Married couples, two earners",0.252
1981,Canada,Market income,Two-parent families with children,0.298
1981,Canada,Market income,"Two-parent families with children, no earners",0.929
1981,Canada,Market income,"Two-parent families with children, one earner",0.307
1981,Canada,Market income,"Two-parent families with children, two earners",0.259
1981,Canada,Market income,"Two-parent families with children, three or more earners",0.255
1981,Canada,Market income,Married couples with other relatives,0.301
1981,Canada,Market income,Lone-parent families,0.523
1981,Canada,Market income,Male lone-parent families,0.352
1981,Canada,Market income,Female lone-parent families,0.541
1981,Canada,Market income,"Female lone-parent families, no earners",0.882
1981,Canada,Market income,"Female lone-parent families, one earner",0.406
1981,Canada,Market income,"Female lone-parent families, two or more earners",0.339
1981,Canada,Market income,Other non-elderly families,0.378
1981,Canada,Market income,Unattached individuals,0.527
1981,Canada,Market income,Elderly males,0.686
1981,Canada,Market income,"Elderly males, non-earner",0.716
1981,Canada,Market income,"Elderly males, earner",0.472
1981,Canada,Market income,Elderly females,0.725
1981,Canada,Market income,"Elderly females, non-earner",0.736
1981,Canada,Market income,"Elderly females, earner",0.525
1981,Canada,Market income,Non-elderly males,0.417
1981,Canada,Market income,"Non-elderly males, non-earner",0.86
1981,Canada,Market income,"Non-elderly males, earner",0.36
1981,Canada,Market income,Non-elderly females,0.445
1981,Canada,Market income,"Non-elderly females, non-earner",0.814
1981,Canada,Market income,"Non-elderly females, earner",0.356
1981,Canada,Total income,All family units,0.374
1981,Canada,Total income,"Economic families, two persons or more",0.317
1981,Canada,Total income,Elderly families,0.361
1981,Canada,Total income,Elderly married couples,0.334
1981,Canada,Total income,Other elderly families,0.36
1981,Canada,Total income,Non-elderly families,0.302
1981,Canada,Total income,Married couples,0.286
1981,Canada,Total income,"Married couples, no earners",0.417
1981,Canada,Total income,"Married couples, one earner",0.308
1981,Canada,Total income,"Married couples, two earners",0.241
1981,Canada,Total income,Two-parent families with children,0.271
1981,Canada,Total income,"Two-parent families with children, no earners",0.372
1981,Canada,Total income,"Two-parent families with children, one earner",0.27
1981,Canada,Total income,"Two-parent families with children, two earners",0.236
1981,Canada,Total income,"Two-parent families with children, three or more earners",0.236
1981,Canada,Total income,Married couples with other relatives,0.281
1981,Canada,Total income,Lone-parent families,0.384
1981,Canada,Total income,Male lone-parent families,0.308
1981,Canada,Total income,Female lone-parent families,0.377
1981,Canada,Total income,"Female lone-parent families, no earners",0.29
1981,Canada,Total income,"Female lone-parent families, one earner",0.299
1981,Canada,Total income,"Female lone-parent families, two or more earners",0.286
1981,Canada,Total income,Other non-elderly families,0.324
1981,Canada,Total income,Unattached individuals,0.405
1981,Canada,Total income,Elderly males,0.369
1981,Canada,Total income,"Elderly males, non-earner",0.342
1981,Canada,Total income,"Elderly males, earner",0.357
1981,Canada,Total income,Elderly females,0.329
1981,Canada,Total income,"Elderly females, non-earner",0.302
1981,Canada,Total income,"Elderly females, earner",0.385
1981,Canada,Total income,Non-elderly males,0.377
1981,Canada,Total income,"Non-elderly males, non-earner",0.418
1981,Canada,Total income,"Non-elderly males, earner",0.339
1981,Canada,Total income,Non-elderly females,0.391
1981,Canada,Total income,"Non-elderly females, non-earner",0.476
1981,Canada,Total income,"Non-elderly females, earner",0.338
1981,Canada,After-tax income,All family units,0.348
1981,Canada,After-tax income,"Economic families, two persons or more",0.29
1981,Canada,After-tax income,Elderly families,0.323
1981,Canada,After-tax income,Elderly married couples,0.294
1981,Canada,After-tax income,Other elderly families,0.329
1981,Canada,After-tax income,Non-elderly families,0.278
1981,Canada,After-tax income,Married couples,0.26
1981,Canada,After-tax income,"Married couples, no earners",0.379
1981,Canada,After-tax income,"Married couples, one earner",0.278
1981,Canada,After-tax income,"Married couples, two earners",0.218
1981,Canada,After-tax income,Two-parent families with children,0.248
1981,Canada,After-tax income,"Two-parent families with children, no earners",0.366
1981,Canada,After-tax income,"Two-parent families with children, one earner",0.238
1981,Canada,After-tax income,"Two-parent families with children, two earners",0.21
1981,Canada,After-tax income,"Two-parent families with children, three or more earners",0.216
1981,Canada,After-tax income,Married couples with other relatives,0.256
1981,Canada,After-tax income,Lone-parent families,0.354
1981,Canada,After-tax income,Male lone-parent families,0.281
1981,Canada,After-tax income,Female lone-parent families,0.35
1981,Canada,After-tax income,"Female lone-parent families, no earners",0.285
1981,Canada,After-tax income,"Female lone-parent families, one earner",0.267
1981,Canada,After-tax income,"Female lone-parent families, two or more earners",0.268
1981,Canada,After-tax income,Other non-elderly families,0.301
1981,Canada,After-tax income,Unattached individuals,0.364
1981,Canada,After-tax income,Elderly males,0.328
1981,Canada,After-tax income,"Elderly males, non-earner",0.303
1981,Canada,After-tax income,"Elderly males, earner",0.318
1981,Canada,After-tax income,Elderly females,0.293
1981,Canada,After-tax income,"Elderly females, non-earner",0.271
1981,Canada,After-tax income,"Elderly females, earner",0.342
1981,Canada,After-tax income,Non-elderly males,0.346
1981,Canada,After-tax income,"Non-elderly males, non-earner",0.394
1981,Canada,After-tax income,"Non-elderly males, earner",0.31
1981,Canada,After-tax income,Non-elderly females,0.359
1981,Canada,After-tax income,"Non-elderly females, non-earner",0.455
1981,Canada,After-tax income,"Non-elderly females, earner",0.307
1982,Canada,Market income,All family units,0.451
1982,Canada,Market income,"Economic families, two persons or more",0.39
1982,Canada,Market income,Elderly families,0.584
1982,Canada,Market income,Elderly married couples,0.614
1982,Canada,Market income,Other elderly families,0.508
1982,Canada,Market income,Non-elderly families,0.356
1982,Canada,Market income,Married couples,0.333
1982,Canada,Market income,"Married couples, no earners",0.639
1982,Canada,Market income,"Married couples, one earner",0.372
1982,Canada,Market income,"Married couples, two earners",0.271
1982,Canada,Market income,Two-parent families with children,0.319
1982,Canada,Market income,"Two-parent families with children, no earners",0.914
1982,Canada,Market income,"Two-parent families with children, one earner",0.334
1982,Canada,Market income,"Two-parent families with children, two earners",0.277
1982,Canada,Market income,"Two-parent families with children, three or more earners",0.268
1982,Canada,Market income,Married couples with other relatives,0.31
1982,Canada,Market income,Lone-parent families,0.552
1982,Canada,Market income,Male lone-parent families,0.38
1982,Canada,Market income,Female lone-parent families,0.569
1982,Canada,Market income,"Female lone-parent families, no earners",0.88
1982,Canada,Market income,"Female lone-parent families, one earner",0.419
1982,Canada,Market income,"Female lone-parent families, two or more earners",0.36
1982,Canada,Market income,Other non-elderly families,0.407
1982,Canada,Market income,Unattached individuals,0.542
1982,Canada,Market income,Elderly males,0.727
1982,Canada,Market income,"Elderly males, non-earner",0.76
1982,Canada,Market income,"Elderly males, earner",0.549
1982,Canada,Market income,Elderly females,0.722
1982,Canada,Market income,"Elderly females, non-earner",0.734
1982,Canada,Market income,"Elderly females, earner",0.492
1982,Canada,Market income,Non-elderly males,0.461
1982,Canada,Market income,"Non-elderly males, non-earner",0.889
1982,Canada,Market income,"Non-elderly males, earner",0.396
1982,Canada,Market income,Non-elderly females,0.449
1982,Canada,Market income,"Non-elderly females, non-earner",0.794
1982,Canada,Market income,"Non-elderly females, earner",0.368
1982,Canada,Total income,All family units,0.38
1982,Canada,Total income,"Economic families, two persons or more",0.325
1982,Canada,Total income,Elderly families,0.356
1982,Canada,Total income,Elderly married couples,0.349
1982,Canada,Total income,Other elderly families,0.341
1982,Canada,Total income,Non-elderly families,0.313
1982,Canada,Total income,Married couples,0.298
1982,Canada,Total income,"Married couples, no earners",0.357
1982,Canada,Total income,"Married couples, one earner",0.323
1982,Canada,Total income,"Married couples, two earners",0.251
1982,Canada,Total income,Two-parent families with children,0.28
1982,Canada,Total income,"Two-parent families with children, no earners",0.348
1982,Canada,Total income,"Two-parent families with children, one earner",0.281
1982,Canada,Total income,"Two-parent families with children, two earners",0.243
1982,Canada,Total income,"Two-parent families with children, three or more earners",0.244
1982,Canada,Total income,Married couples with other relatives,0.283
1982,Canada,Total income,Lone-parent families,0.372
1982,Canada,Total income,Male lone-parent families,0.326
1982,Canada,Total income,Female lone-parent families,0.357
1982,Canada,Total income,"Female lone-parent families, no earners",0.23
1982,Canada,Total income,"Female lone-parent families, one earner",0.299
1982,Canada,Total income,"Female lone-parent families, two or more earners",0.285
