Year,GEO,Economic family type,Income concept,After-tax income quintile,Average income (Dollars),Share of income (Percent)
2006,Canada,Unattached individuals,After-tax income,Third quintile,25100,16.1
2006,Canada,Unattached individuals,After-tax income,Fourth quintile,36600,23.4
2006,Canada,Unattached individuals,After-tax income,Highest quintile,69800,44.7
2007,Canada,All family units,Market income,Total of quintiles,65800,100
2007,Canada,All family units,Market income,Lowest quintile,7700,2.3
2007,Canada,All family units,Market income,Second quintile,25200,7.7
2007,Canada,All family units,Market income,Third quintile,48400,14.7
2007,Canada,All family units,Market income,Fourth quintile,79200,24.1
2007,Canada,All family units,Market income,Highest quintile,168500,51.2
2007,Canada,All family units,Total income,Total of quintiles,74300,100
2007,Canada,All family units,Total income,Lowest quintile,15900,4.3
2007,Canada,All family units,Total income,Second quintile,36100,9.7
2007,Canada,All family units,Total income,Third quintile,57800,15.6
2007,Canada,All family units,Total income,Fourth quintile,87500,23.6
2007,Canada,All family units,Total income,Highest quintile,174100,46.9
2007,Canada,All family units,After-tax income,Total of quintiles,61900,100
2007,Canada,All family units,After-tax income,Lowest quintile,14900,4.8
2007,Canada,All family units,After-tax income,Second quintile,33100,10.7
2007,Canada,All family units,After-tax income,Third quintile,50700,16.4
2007,Canada,All family units,After-tax income,Fourth quintile,74100,24
2007,Canada,All family units,After-tax income,Highest quintile,136600,44.1
2007,Canada,"Economic families, two persons or more",Market income,Total of quintiles,83300,100
2007,Canada,"Economic families, two persons or more",Market income,Lowest quintile,16300,3.9
2007,Canada,"Economic families, two persons or more",Market income,Second quintile,41300,9.9
2007,Canada,"Economic families, two persons or more",Market income,Third quintile,67000,16.1
2007,Canada,"Economic families, two persons or more",Market income,Fourth quintile,100000,24
2007,Canada,"Economic families, two persons or more",Market income,Highest quintile,192100,46.1
2007,Canada,"Economic families, two persons or more",Total income,Total of quintiles,93100,100
2007,Canada,"Economic families, two persons or more",Total income,Lowest quintile,30100,6.5
2007,Canada,"Economic families, two persons or more",Total income,Second quintile,53500,11.5
2007,Canada,"Economic families, two persons or more",Total income,Third quintile,76900,16.5
2007,Canada,"Economic families, two persons or more",Total income,Fourth quintile,107500,23.1
2007,Canada,"Economic families, two persons or more",Total income,Highest quintile,197300,42.4
2007,Canada,"Economic families, two persons or more",After-tax income,Total of quintiles,77500,100
2007,Canada,"Economic families, two persons or more",After-tax income,Lowest quintile,28400,7.3
2007,Canada,"Economic families, two persons or more",After-tax income,Second quintile,48800,12.6
2007,Canada,"Economic families, two persons or more",After-tax income,Third quintile,66900,17.3
2007,Canada,"Economic families, two persons or more",After-tax income,Fourth quintile,89700,23.1
2007,Canada,"Economic families, two persons or more",After-tax income,Highest quintile,153600,39.7
2007,Canada,Unattached individuals,Market income,Total of quintiles,32100,100
2007,Canada,Unattached individuals,Market income,Lowest quintile,4000,2.5
2007,Canada,Unattached individuals,Market income,Second quintile,8200,5.1
2007,Canada,Unattached individuals,Market income,Third quintile,20400,12.7
2007,Canada,Unattached individuals,Market income,Fourth quintile,39300,24.5
2007,Canada,Unattached individuals,Market income,Highest quintile,88600,55.2
2007,Canada,Unattached individuals,Total income,Total of quintiles,38200,100
2007,Canada,Unattached individuals,Total income,Lowest quintile,8500,4.5
2007,Canada,Unattached individuals,Total income,Second quintile,18400,9.6
2007,Canada,Unattached individuals,Total income,Third quintile,28500,14.9
2007,Canada,Unattached individuals,Total income,Fourth quintile,44300,23.2
2007,Canada,Unattached individuals,Total income,Highest quintile,91400,47.8
2007,Canada,Unattached individuals,After-tax income,Total of quintiles,32000,100
2007,Canada,Unattached individuals,After-tax income,Lowest quintile,8200,5.1
2007,Canada,Unattached individuals,After-tax income,Second quintile,17900,11.2
2007,Canada,Unattached individuals,After-tax income,Third quintile,25900,16.2
2007,Canada,Unattached individuals,After-tax income,Fourth quintile,37500,23.5
2007,Canada,Unattached individuals,After-tax income,Highest quintile,70300,44
2008,Canada,All family units,Market income,Total of quintiles,66600,100
2008,Canada,All family units,Market income,Lowest quintile,7300,2.2
2008,Canada,All family units,Market income,Second quintile,25100,7.5
2008,Canada,All family units,Market income,Third quintile,49200,14.8
2008,Canada,All family units,Market income,Fourth quintile,80600,24.2
2008,Canada,All family units,Market income,Highest quintile,171000,51.3
2008,Canada,All family units,Total income,Total of quintiles,75200,100
2008,Canada,All family units,Total income,Lowest quintile,15900,4.2
2008,Canada,All family units,Total income,Second quintile,36200,9.6
2008,Canada,All family units,Total income,Third quintile,58400,15.5
2008,Canada,All family units,Total income,Fourth quintile,88700,23.6
2008,Canada,All family units,Total income,Highest quintile,176900,47
2008,Canada,All family units,After-tax income,Total of quintiles,62700,100
2008,Canada,All family units,After-tax income,Lowest quintile,15300,4.9
2008,Canada,All family units,After-tax income,Second quintile,33300,10.6
2008,Canada,All family units,After-tax income,Third quintile,51300,16.3
2008,Canada,All family units,After-tax income,Fourth quintile,75200,24
2008,Canada,All family units,After-tax income,Highest quintile,138600,44.2
2008,Canada,"Economic families, two persons or more",Market income,Total of quintiles,84600,100
2008,Canada,"Economic families, two persons or more",Market income,Lowest quintile,14700,3.5
2008,Canada,"Economic families, two persons or more",Market income,Second quintile,41500,9.8
2008,Canada,"Economic families, two persons or more",Market income,Third quintile,68200,16.1
2008,Canada,"Economic families, two persons or more",Market income,Fourth quintile,101000,23.9
2008,Canada,"Economic families, two persons or more",Market income,Highest quintile,197900,46.7
2008,Canada,"Economic families, two persons or more",Total income,Total of quintiles,94400,100
2008,Canada,"Economic families, two persons or more",Total income,Lowest quintile,28900,6.1
2008,Canada,"Economic families, two persons or more",Total income,Second quintile,53400,11.3
2008,Canada,"Economic families, two persons or more",Total income,Third quintile,77700,16.5
2008,Canada,"Economic families, two persons or more",Total income,Fourth quintile,108400,23
2008,Canada,"Economic families, two persons or more",Total income,Highest quintile,203500,43.1
2008,Canada,"Economic families, two persons or more",After-tax income,Total of quintiles,78500,100
2008,Canada,"Economic families, two persons or more",After-tax income,Lowest quintile,28000,7.1
2008,Canada,"Economic families, two persons or more",After-tax income,Second quintile,48800,12.4
2008,Canada,"Economic families, two persons or more",After-tax income,Third quintile,67700,17.2
2008,Canada,"Economic families, two persons or more",After-tax income,Fourth quintile,90800,23.1
2008,Canada,"Economic families, two persons or more",After-tax income,Highest quintile,157300,40.1
2008,Canada,Unattached individuals,Market income,Total of quintiles,32200,100
2008,Canada,Unattached individuals,Market income,Lowest quintile,3700,2.3
2008,Canada,Unattached individuals,Market income,Second quintile,8300,5.2
2008,Canada,Unattached individuals,Market income,Third quintile,21500,13.4
2008,Canada,Unattached individuals,Market income,Fourth quintile,41100,25.5
2008,Canada,Unattached individuals,Market income,Highest quintile,86300,53.6
2008,Canada,Unattached individuals,Total income,Total of quintiles,38600,100
2008,Canada,Unattached individuals,Total income,Lowest quintile,9100,4.7
2008,Canada,Unattached individuals,Total income,Second quintile,18900,9.8
2008,Canada,Unattached individuals,Total income,Third quintile,29500,15.3
2008,Canada,Unattached individuals,Total income,Fourth quintile,45900,23.8
2008,Canada,Unattached individuals,Total income,Highest quintile,89500,46.4
2008,Canada,Unattached individuals,After-tax income,Total of quintiles,32500,100
2008,Canada,Unattached individuals,After-tax income,Lowest quintile,8900,5.5
2008,Canada,Unattached individuals,After-tax income,Second quintile,18400,11.3
2008,Canada,Unattached individuals,After-tax income,Third quintile,26600,16.3
2008,Canada,Unattached individuals,After-tax income,Fourth quintile,38900,23.9
2008,Canada,Unattached individuals,After-tax income,Highest quintile,70000,43
2009,Canada,All family units,Market income,Total of quintiles,65200,100
2009,Canada,All family units,Market income,Lowest quintile,6900,2.1
2009,Canada,All family units,Market income,Second quintile,23900,7.3
2009,Canada,All family units,Market income,Third quintile,47300,14.5
2009,Canada,All family units,Market income,Fourth quintile,79100,24.3
2009,Canada,All family units,Market income,Highest quintile,168700,51.8
2009,Canada,All family units,Total income,Total of quintiles,74500,100
2009,Canada,All family units,Total income,Lowest quintile,15800,4.2
2009,Canada,All family units,Total income,Second quintile,35900,9.6
2009,Canada,All family units,Total income,Third quintile,57800,15.5
2009,Canada,All family units,Total income,Fourth quintile,88100,23.7
2009,Canada,All family units,Total income,Highest quintile,175100,47
2009,Canada,All family units,After-tax income,Total of quintiles,62900,100
2009,Canada,All family units,After-tax income,Lowest quintile,15300,4.9
2009,Canada,All family units,After-tax income,Second quintile,33400,10.6
2009,Canada,All family units,After-tax income,Third quintile,51400,16.3
2009,Canada,All family units,After-tax income,Fourth quintile,75500,24
2009,Canada,All family units,After-tax income,Highest quintile,138900,44.2
2009,Canada,"Economic families, two persons or more",Market income,Total of quintiles,82600,100
2009,Canada,"Economic families, two persons or more",Market income,Lowest quintile,13700,3.3
2009,Canada,"Economic families, two persons or more",Market income,Second quintile,39300,9.5
2009,Canada,"Economic families, two persons or more",Market income,Third quintile,66100,16
2009,Canada,"Economic families, two persons or more",Market income,Fourth quintile,99700,24.1
2009,Canada,"Economic families, two persons or more",Market income,Highest quintile,194200,47
2009,Canada,"Economic families, two persons or more",Total income,Total of quintiles,93300,100
2009,Canada,"Economic families, two persons or more",Total income,Lowest quintile,28600,6.1
2009,Canada,"Economic families, two persons or more",Total income,Second quintile,52900,11.3
2009,Canada,"Economic families, two persons or more",Total income,Third quintile,76900,16.5
2009,Canada,"Economic families, two persons or more",Total income,Fourth quintile,108100,23.2
2009,Canada,"Economic families, two persons or more",Total income,Highest quintile,200300,42.9
2009,Canada,"Economic families, two persons or more",After-tax income,Total of quintiles,78700,100
2009,Canada,"Economic families, two persons or more",After-tax income,Lowest quintile,27900,7.1
2009,Canada,"Economic families, two persons or more",After-tax income,Second quintile,48900,12.4
2009,Canada,"Economic families, two persons or more",After-tax income,Third quintile,67700,17.2
2009,Canada,"Economic families, two persons or more",After-tax income,Fourth quintile,91700,23.3
2009,Canada,"Economic families, two persons or more",After-tax income,Highest quintile,157100,39.9
2009,Canada,Unattached individuals,Market income,Total of quintiles,32000,100
2009,Canada,Unattached individuals,Market income,Lowest quintile,3700,2.3
2009,Canada,Unattached individuals,Market income,Second quintile,8200,5.1
2009,Canada,Unattached individuals,Market income,Third quintile,20700,12.9
2009,Canada,Unattached individuals,Market income,Fourth quintile,40000,25
2009,Canada,Unattached individuals,Market income,Highest quintile,87300,54.6
2009,Canada,Unattached individuals,Total income,Total of quintiles,38700,100
2009,Canada,Unattached individuals,Total income,Lowest quintile,8700,4.5
2009,Canada,Unattached individuals,Total income,Second quintile,19100,9.9
2009,Canada,Unattached individuals,Total income,Third quintile,29500,15.2
2009,Canada,Unattached individuals,Total income,Fourth quintile,45500,23.5
2009,Canada,Unattached individuals,Total income,Highest quintile,90700,46.9
2009,Canada,Unattached individuals,After-tax income,Total of quintiles,32900,100
2009,Canada,Unattached individuals,After-tax income,Lowest quintile,8500,5.2
2009,Canada,Unattached individuals,After-tax income,Second quintile,18500,11.3
2009,Canada,Unattached individuals,After-tax income,Third quintile,27000,16.4
2009,Canada,Unattached individuals,After-tax income,Fourth quintile,39100,23.8
2009,Canada,Unattached individuals,After-tax income,Highest quintile,71100,43.3
2010,Canada,All family units,Market income,Total of quintiles,65300,100
2010,Canada,All family units,Market income,Lowest quintile,6800,2.1
2010,Canada,All family units,Market income,Second quintile,23800,7.3
2010,Canada,All family units,Market income,Third quintile,46700,14.3
2010,Canada,All family units,Market income,Fourth quintile,79200,24.3
2010,Canada,All family units,Market income,Highest quintile,169700,52
2010,Canada,All family units,Total income,Total of quintiles,74900,100
2010,Canada,All family units,Total income,Lowest quintile,16000,4.3
2010,Canada,All family units,Total income,Second quintile,36100,9.7
2010,Canada,All family units,Total income,Third quintile,57500,15.4
2010,Canada,All family units,Total income,Fourth quintile,88400,23.6
2010,Canada,All family units,Total income,Highest quintile,176200,47.1
2010,Canada,All family units,After-tax income,Total of quintiles,63000,100
2010,Canada,All family units,After-tax income,Lowest quintile,15000,4.8
2010,Canada,All family units,After-tax income,Second quintile,33700,10.7
2010,Canada,All family units,After-tax income,Third quintile,51100,16.2
2010,Canada,All family units,After-tax income,Fourth quintile,75600,24
2010,Canada,All family units,After-tax income,Highest quintile,139500,44.3
2010,Canada,"Economic families, two persons or more",Market income,Total of quintiles,82700,100
2010,Canada,"Economic families, two persons or more",Market income,Lowest quintile,14100,3.4
2010,Canada,"Economic families, two persons or more",Market income,Second quintile,38900,9.4
2010,Canada,"Economic families, two persons or more",Market income,Third quintile,66000,16
2010,Canada,"Economic families, two persons or more",Market income,Fourth quintile,99800,24.2
2010,Canada,"Economic families, two persons or more",Market income,Highest quintile,194400,47
2010,Canada,"Economic families, two persons or more",Total income,Total of quintiles,93700,100
2010,Canada,"Economic families, two persons or more",Total income,Lowest quintile,29500,6.3
2010,Canada,"Economic families, two persons or more",Total income,Second quintile,52800,11.3
2010,Canada,"Economic families, two persons or more",Total income,Third quintile,77000,16.4
2010,Canada,"Economic families, two persons or more",Total income,Fourth quintile,108300,23.1
2010,Canada,"Economic families, two persons or more",Total income,Highest quintile,200800,42.9
2010,Canada,"Economic families, two persons or more",After-tax income,Total of quintiles,78800,100
2010,Canada,"Economic families, two persons or more",After-tax income,Lowest quintile,28100,7.1
2010,Canada,"Economic families, two persons or more",After-tax income,Second quintile,48800,12.4
2010,Canada,"Economic families, two persons or more",After-tax income,Third quintile,67800,17.2
2010,Canada,"Economic families, two persons or more",After-tax income,Fourth quintile,91700,23.3
2010,Canada,"Economic families, two persons or more",After-tax income,Highest quintile,157600,40
2010,Canada,Unattached individuals,Market income,Total of quintiles,32300,100
2010,Canada,Unattached individuals,Market income,Lowest quintile,3400,2.1
2010,Canada,Unattached individuals,Market income,Second quintile,7500,4.7
2010,Canada,Unattached individuals,Market income,Third quintile,20400,12.6
2010,Canada,Unattached individuals,Market income,Fourth quintile,40000,24.7
2010,Canada,Unattached individuals,Market income,Highest quintile,90200,55.8
2010,Canada,Unattached individuals,Total income,Total of quintiles,39200,100
2010,Canada,Unattached individuals,Total income,Lowest quintile,8600,4.4
2010,Canada,Unattached individuals,Total income,Second quintile,18900,9.7
2010,Canada,Unattached individuals,Total income,Third quintile,29300,14.9
2010,Canada,Unattached individuals,Total income,Fourth quintile,45700,23.3
2010,Canada,Unattached individuals,Total income,Highest quintile,93500,47.7
2010,Canada,Unattached individuals,After-tax income,Total of quintiles,33000,100
2010,Canada,Unattached individuals,After-tax income,Lowest quintile,8400,5.1
2010,Canada,Unattached individuals,After-tax income,Second quintile,18500,11.2
2010,Canada,Unattached individuals,After-tax income,Third quintile,26900,16.3
2010,Canada,Unattached individuals,After-tax income,Fourth quintile,39200,23.8
2010,Canada,Unattached individuals,After-tax income,Highest quintile,72000,43.6
2011,Canada,All family units,Market income,Total of quintiles,65700,100
2011,Canada,All family units,Market income,Lowest quintile,6800,2.1
2011,Canada,All family units,Market income,Second quintile,24300,7.4
2011,Canada,All family units,Market income,Third quintile,47200,14.4
2011,Canada,All family units,Market income,Fourth quintile,80200,24.4
2011,Canada,All family units,Market income,Highest quintile,170100,51.8
2011,Canada,All family units,Total income,Total of quintiles,75000,100
2011,Canada,All family units,Total income,Lowest quintile,15600,4.2
2011,Canada,All family units,Total income,Second quintile,36100,9.6
2011,Canada,All family units,Total income,Third quintile,57700,15.4
2011,Canada,All family units,Total income,Fourth quintile,89100,23.8
2011,Canada,All family units,Total income,Highest quintile,176300,47
2011,Canada,All family units,After-tax income,Total of quintiles,63000,100
2011,Canada,All family units,After-tax income,Lowest quintile,15100,4.8
2011,Canada,All family units,After-tax income,Second quintile,33400,10.6
2011,Canada,All family units,After-tax income,Third quintile,51200,16.3
2011,Canada,All family units,After-tax income,Fourth quintile,75900,24.1
2011,Canada,All family units,After-tax income,Highest quintile,139400,44.3
2011,Canada,"Economic families, two persons or more",Market income,Total of quintiles,84400,100
2011,Canada,"Economic families, two persons or more",Market income,Lowest quintile,14700,3.5
2011,Canada,"Economic families, two persons or more",Market income,Second quintile,41200,9.8
2011,Canada,"Economic families, two persons or more",Market income,Third quintile,67200,15.9
2011,Canada,"Economic families, two persons or more",Market income,Fourth quintile,102800,24.4
2011,Canada,"Economic families, two persons or more",Market income,Highest quintile,196100,46.5
2011,Canada,"Economic families, two persons or more",Total income,Total of quintiles,95000,100
2011,Canada,"Economic families, two persons or more",Total income,Lowest quintile,30100,6.3
2011,Canada,"Economic families, two persons or more",Total income,Second quintile,54200,11.4
2011,Canada,"Economic families, two persons or more",Total income,Third quintile,78100,16.4
2011,Canada,"Economic families, two persons or more",Total income,Fourth quintile,110600,23.3
2011,Canada,"Economic families, two persons or more",Total income,Highest quintile,202100,42.5
2011,Canada,"Economic families, two persons or more",After-tax income,Total of quintiles,79600,100
2011,Canada,"Economic families, two persons or more",After-tax income,Lowest quintile,29200,7.3
2011,Canada,"Economic families, two persons or more",After-tax income,Second quintile,49800,12.5
2011,Canada,"Economic families, two persons or more",After-tax income,Third quintile,68400,17.2
2011,Canada,"Economic families, two persons or more",After-tax income,Fourth quintile,92900,23.3
2011,Canada,"Economic families, two persons or more",After-tax income,Highest quintile,157900,39.7
2011,Canada,Unattached individuals,Market income,Total of quintiles,30200,100
2011,Canada,Unattached individuals,Market income,Lowest quintile,3000,2
2011,Canada,Unattached individuals,Market income,Second quintile,7800,5.2
2011,Canada,Unattached individuals,Market income,Third quintile,19700,13.1
2011,Canada,Unattached individuals,Market income,Fourth quintile,37900,25.1
2011,Canada,Unattached individuals,Market income,Highest quintile,82500,54.6
2011,Canada,Unattached individuals,Total income,Total of quintiles,37000,100
2011,Canada,Unattached individuals,Total income,Lowest quintile,8400,4.5
2011,Canada,Unattached individuals,Total income,Second quintile,18500,10
2011,Canada,Unattached individuals,Total income,Third quintile,28300,15.3
2011,Canada,Unattached individuals,Total income,Fourth quintile,43600,23.6
2011,Canada,Unattached individuals,Total income,Highest quintile,86100,46.6
2011,Canada,Unattached individuals,After-tax income,Total of quintiles,31400,100
2011,Canada,Unattached individuals,After-tax income,Lowest quintile,8100,5.1
2011,Canada,Unattached individuals,After-tax income,Second quintile,18000,11.5
2011,Canada,Unattached individuals,After-tax income,Third quintile,25900,16.5
2011,Canada,Unattached individuals,After-tax income,Fourth quintile,37500,23.9
2011,Canada,Unattached individuals,After-tax income,Highest quintile,67500,43
